InstallersProvider.java,Sergii Kabashniuk Mykhailo Kuznietsov Anatoliy Bazko
CompletionItemBasedCompletionProposalTest.java,Mykhailo Kuznietsov Sergii Kabashniuk Yevhen Vydolob Thomas Mäder Florent BENOIT Artem Zatsarynnyi
webdriver.sh,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Roman Iuvshyn Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Lukas Krejci Igor Ohrimenko Artem Zatsarynnyi
SeleniumWebDriver.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Maxim Musienko
ActionsFactory.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
GenericActions.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
GenericActionsFactory.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
MacOSActions.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
MacOSActionsFactory.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
PlatformBasedActions.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestAuthServiceClient.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
TestCommandServiceClient.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk
TestFactoryServiceClient.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
TestGitHubServiceClient.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Maxim Musienko Florent BENOIT
TestMachineServiceClient.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestProfileServiceClient.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
TestProjectServiceClient.java,Dmytro Nochevnov Dmytro Kulieshov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Maxim Musienko Thomas Mäder Mykola Morhun Artem Zatsarynnyi
TestSshServiceClient.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk
TestUserPreferencesServiceClient.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Igor Ohrimenko
TestUserServiceClient.java,Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
TestWorkspaceServiceClient.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Maxim Musienko Artem Zatsarynnyi
InMemoryTestConfiguration.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
SeleniumTestConfiguration.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk
TestConfiguration.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestBrowser.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestTimeoutsConstants.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Igor Ohrimenko
FactoryTemplate.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Artem Zatsarynnyi
TestFactory.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Lukas Krejci Igor Ohrimenko Maxim Musienko Artem Zatsarynnyi
TestFactoryInitializer.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Maxim Musienko Artem Zatsarynnyi
SeleniumClassModule.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
SeleniumTestHandler.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Thomas Mäder Maxim Musienko Artem Zatsarynnyi
InjectPageObject.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
PageObjectsInjector.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
ProjectTemplates.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Sergey Kuperman Oleksandr Garagatyi Maxim Musienko
TestApiEndpointUrlProvider.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestDashboardUrlProvider.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestIdeUrlProvider.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestSvnPasswordProvider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk
TestSvnRepo1Provider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk
TestSvnRepo2Provider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk
TestSvnUsernameProvider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk
TestAdminHttpJsonRequestFactory.java,Anatoliy Bazko Anton Korneta Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
TestDefaultUserHttpJsonRequestFactory.java,Anatoliy Bazko Anton Korneta Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
TestHttpJsonRequestFactory.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestUserHttpJsonRequestFactory.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Lukas Krejci Artem Zatsarynnyi
AdminTestUser.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
DefaultTestUser.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
InjectTestUser.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
TestUser.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
TestUserImpl.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Artem Zatsarynnyi
TestUserInjector.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
TestUserNamespaceResolver.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
PlatformUtils.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
WaitUtils.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Mykola Morhun Artem Zatsarynnyi
InjectTestWorkspace.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
MemoryMeasure.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestWorkspace.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
TestWorkspaceImpl.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi Sergii Kabashniuk Eugene Ivantsov Artem Zatsarynnyi
TestWorkspaceInjector.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
TestWorkspaceProvider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
TestWorkspaceProviderImpl.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Artem Zatsarynnyi
TestWorkspaceUrlResolver.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
WorkspaceTemplate.java,Dmytro Nochevnov Sergey Skorik Mykola Morhun Anatoliy Bazko Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Sergey Kuperman Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Maxim Musienko Artem Zatsarynnyi
GenericActionsTest.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
MacOSActionsTest.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
docker-compose.yml,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Lukas Krejci Maxim Musienko Artem Zatsarynnyi
selenium-tests.sh,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
CheSeleniumSuiteModule.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Lukas Krejci Igor Ohrimenko Artem Zatsarynnyi
CheSeleniumTesHandler.java,Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko
CheTestAuthServiceClient.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
CheTestMachineServiceClient.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
TestBuildConstants.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Igor Ohrimenko
TestCommandsConstants.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Thomas Mäder Maxim Musienko
TestGitConstants.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestGoalsConstants.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestIntelligentCommandsConstants.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Florent BENOIT
TestMenuCommandsConstants.java,Dmytro Nochevnov RomanNikitenko Sergey Skorik Anatoliy Bazko Roman Iuvshyn Max Shaposhnik Mykhailo Kuznietsov Gennady Azarenkov Aleksandr Shmaraiev Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Oleksii Kurinnyi Maxim Musienko Artem Zatsarynnyi
TestProjectExplorerContextMenuConstants.java,Vitalii Parfonov Sergey Skorik Anatoliy Bazko Igor Vinokur Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Maxim Musienko Artem Zatsarynnyi
TestStacksConstants.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
TestToolbarPanelConstants.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
TestWorkspaceConstants.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
CheTestApiEndpointUrlProvider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk
CheTestDashboardUrlProvider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk
CheTestIdeUrlProvider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk
CheTestSvnPasswordProvider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk
CheTestSvnRepo1Provider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk
CheTestSvnRepo2Provider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk
CheTestSvnUsernameProvider.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk
CheAdminTestUser.java,Dmytro Nochevnov Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
CheTestUserNamespaceResolver.java,Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
CheTestWorkspaceUrlResolver.java,Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
AskDialog.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Maxim Musienko Vladyslav Zhukovskyi
AskForValueDialog.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko
CodenvyEditor.java,Dmytro Nochevnov Sergey Skorik Dmytro Kulieshov Anatoliy Bazko Igor Vinokur Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Sergey Kuperman Oleksandr Garagatyi Sergii Kabashniuk Lukas Krejci Igor Ohrimenko Thomas Mäder Maxim Musienko Sergii Leshchenko Florent BENOIT Artem Zatsarynnyi
ConfigureClasspath.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Vladyslav Zhukovskyi
Consoles.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi Vladyslav Zhukovskii Sergii Kabashniuk Igor Ohrimenko Thomas Mäder Maxim Musienko Artem Zatsarynnyi
CreateFactoryWidget.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Vladyslav Zhukovskyi Florent BENOIT
DialogAbout.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Vladyslav Zhukovskyi
Events.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Maxim Musienko
FindAction.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Vladyslav Zhukovskyi
FindText.java,Sergey Skorik Anatoliy Bazko Roman Iuvshyn Max Shaposhnik Valeriy Svydenko Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Artem Zatsarynnyi
FindUsages.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Florent BENOIT
GitHub.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
GoogleLogin.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
IdeMainDockPanel.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
ImportProjectFromLocation.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Vladyslav Zhukovskyi
InformationDialog.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi Vladyslav Zhukovskyi
KeyBindings.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Mykola Morhun Vladyslav Zhukovskyi Artem Zatsarynnyi
Loader.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Igor Ohrimenko Florent BENOIT
LoadingBehaviorPage.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
MavenPluginStatusBar.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi
MultiSplitPanel.java,Anatoliy Bazko Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk
NavigateToFile.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Maxim Musienko Artem Zatsarynnyi
NotificationsPopupPanel.java,Dmytro Nochevnov Vitalii Parfonov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Artem Zatsarynnyi
OrganizeImports.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Vladyslav Zhukovskyi
PopupDialogsBrowser.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
Preferences.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Roman Iuvshyn Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Vladyslav Zhukovskyi
ProjectExplorer.java,RomanNikitenko Sergey Skorik Aleksandr Shmaraiev Dmytro Nochevnov Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Thomas Mäder Mykola Morhun Florent BENOIT Vitalii Parfonov Igor Vinokur Oleksandr Garagatyi Igor Ohrimenko Maxim Musienko Oleksandr Andriienko Artem Zatsarynnyi Anatoliy Bazko Sergii Leshchenko
PullRequestPanel.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi
RecentFiles.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Vladyslav Zhukovskyi
Refactor.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Thomas Mäder Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Oleksii Kurinnyi Maxim Musienko Vladyslav Zhukovskyi Artem Zatsarynnyi
SearchReplacePanel.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Maxim Musienko
ShowReference.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
Swagger.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Maxim Musienko Artem Zatsarynnyi
ToastLoader.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk SkorikSergey Florent BENOIT
UploadFile.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Vladyslav Zhukovskyi
UploadFolderFromZip.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Vladyslav Zhukovskyi
WarningDialog.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Igor Ohrimenko Maxim Musienko
CreateWorkspace.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi
Dashboard.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Anton Korneta Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Artem Zatsarynnyi
DashboardFactory.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Maxim Musienko Florent BENOIT Artem Zatsarynnyi
DashboardPopup.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
DashboardProject.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk
DashboardWorkspace.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Artem Zatsarynnyi
NavigationBar.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Artem Zatsarynnyi
ProjectSourcePage.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Artem Zatsarynnyi
AbstractDebugConfig.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Maxim Musienko
CppDebugConfig.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Maxim Musienko
DebugPanel.java,Dmytro Nochevnov Sergey Skorik Oleksandr Andriienko Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Vladyslav Zhukovskyi Maxim Musienko Florent BENOIT Artem Zatsarynnyi
JavaDebugConfig.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Maxim Musienko
NodeJsDebugConfig.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Maxim Musienko
PhpDebugConfig.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Maxim Musienko
Git.java,Anatoliy Bazko Roman Iuvshyn Igor Vinokur Max Shaposhnik Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Oleksii Kurinnyi Maxim Musienko Artem Zatsarynnyi
GitAddToIndex.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
GitBranches.java,Anatoliy Bazko Igor Vinokur Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Vladyslav Zhukovskyi Florent BENOIT
GitCommit.java,Anatoliy Bazko Igor Vinokur Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Mykola Morhun
GitCompare.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Mykola Morhun Vladyslav Zhukovskyi Artem Zatsarynnyi
GitFetch.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
GitHistory.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi Vladyslav Zhukovskyi
GitMerge.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
GitPull.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
GitPush.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
GitReference.java,Oleksandr Garagatyi Max Shaposhnik Mykhailo Kuznietsov Anatoliy Bazko
GitRemoveFromIndex.java,Anatoliy Bazko Igor Vinokur Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Leshchenko
GitReset.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Maxim Musienko Vladyslav Zhukovskyi
GitStatusBar.java,Anatoliy Bazko Roman Iuvshyn Max Shaposhnik Mykhailo Kuznietsov Aleksandr Shmaraiev Oleksandr Garagatyi Sergii Kabashniuk Oleksii Kurinnyi Maxim Musienko Sergii Leshchenko Artem Zatsarynnyi
CommandsEditor.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Sergey Kuperman Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Maxim Musienko
CommandsExplorer.java,Vitalii Parfonov Sergey Skorik Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Igor Ohrimenko Maxim Musienko Florent BENOIT Artem Zatsarynnyi
CommandsPalette.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Vladyslav Zhukovskyi Maxim Musienko Florent BENOIT
CommandsToolbar.java,Dmytro Nochevnov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Igor Ohrimenko
CreateMachineWidget.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Maxim Musienko Florent BENOIT
MachineInformationTab.java,Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Oleksandr Garagatyi Maxim Musienko
MachineTerminal.java,Dmytro Nochevnov Sergey Skorik Anatoliy Bazko Max Shaposhnik Aleksandr Shmaraiev Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Maxim Musienko Mykola Morhun
JavaTestRunnerPluginConsole.java,Sergey Skorik Anatoliy Bazko Max Shaposhnik Valeriy Svydenko Mykhailo Kuznietsov Oleksandr Garagatyi Sergii Kabashniuk Maxim Musienko Artem Zatsarynnyi
